"No.","Time","Source","Destination","Protocol","Length","Length","Info"
"267","0.974703","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=82545 Ack=1 Win=131072 Len=536 TSval=1025 TSecr=1022"
"268","0.974703","167.7.3.4","167.7.4.2","TCP","670","","49153  >  http-alt(8080) [ACK] Seq=83081 Ack=1 Win=131072 Len=536 TSval=1025 TSecr=1022"
"272","0.978233","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=83617 Ack=1 Win=131072 Len=536 TSval=1028 TSecr=1022"
"273","0.978233","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=84153 Ack=1 Win=131072 Len=536 TSval=1028 TSecr=1022"
"274","0.978233","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=84689 Ack=1 Win=131072 Len=536 TSval=1028 TSecr=1022"
"275","0.978233","167.7.3.4","167.7.4.2","TCP","670","","49153  >  http-alt(8080) [ACK] Seq=85225 Ack=1 Win=131072 Len=536 TSval=1028 TSecr=1022"
"290","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=85761 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"291","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=86297 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"292","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=86833 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"293","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=87369 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"294","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=87905 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"295","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=88441 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"296","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=88977 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"297","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=89513 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"298","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=90049 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"299","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=90585 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"300","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=91121 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"301","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=91657 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1022"
"302","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=92193 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"303","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=92729 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"304","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=93265 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"305","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=93801 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"306","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=94337 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"307","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=94873 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"308","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=95409 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"309","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=95945 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"310","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=96481 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"311","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=97017 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"312","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=97553 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"313","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=98089 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"314","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=98625 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"315","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=99161 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"316","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=99697 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"317","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=100233 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"318","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=100769 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"319","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=101305 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"320","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=101841 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"321","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=102377 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"322","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=102913 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"323","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=103449 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"324","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=103985 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"325","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=104521 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"326","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=105057 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"327","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=105593 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"328","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=106129 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"329","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=106665 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1023"
"330","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=107201 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"331","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=107737 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"332","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=108273 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"333","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=108809 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"334","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=109345 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"335","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=109881 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"336","0.978788","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=110417 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"337","0.978788","167.7.3.4","167.7.4.2","TCP","670","","49153  >  http-alt(8080) [ACK] Seq=110953 Ack=1 Win=131072 Len=536 TSval=1029 TSecr=1024"
"362","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=111489 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1024"
"363","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=112025 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1024"
"364","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=112561 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1024"
"365","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=113097 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1024"
"366","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=113633 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"367","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=114169 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"368","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=114705 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"369","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=115241 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"370","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=115777 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"371","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=116313 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"372","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=116849 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"373","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=117385 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"374","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=117921 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"375","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=118457 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"376","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=118993 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"377","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=119529 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"378","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=120065 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"379","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=120601 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"380","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=121137 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"381","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=121673 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"382","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=122209 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"383","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=122745 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"384","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=123281 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"385","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=123817 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"386","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=124353 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"387","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=124889 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"388","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=125425 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"389","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=125961 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"390","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=126497 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"391","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=127033 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"392","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=127569 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"393","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=128105 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1025"
"394","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=128641 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1026"
"395","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=129177 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1026"
"396","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=129713 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1026"
"397","0.979795","167.7.3.4","167.7.4.2","TCP","672","","49153  >  http-alt(8080) [ACK] Seq=130249 Ack=1 Win=131072 Len=536 TSval=1030 TSecr=1026"
"398","0.979795","167.7.3.4","167.7.4.2","TCP","422","","49153  >  http-alt(8080) [ACK] Seq=130785 Ack=1 Win=131072 Len=288 TSval=1030 TSecr=1026"
